Crédin (56580) - M. Daniel AUDO
Créhen (22130) - Mme Marie-Christine COTIN
Crevin (35320) - M. Daniel GENDROT
Croixanvec (56920) - Mme Sylviane LE PONNER
Crozon (29160) - M. Patrick BERTHELOT
Cruguel (56420) - M. David BOULVAIS
Cuguen (35270) - Mme Sandrine GUERCHE
Damgan (56750) - M. Jean-Marie LABESSE
Daoulas (29460) - M. Jean-Luc LE SAUX
Dinan (22100) - M. Didier LECHIEN
Dinard (35800) - M. Arnaud SALMON
Dinéault (29150) - M. Christian HORELLOU
Dingé (35440) - M. Pierre GIROUARD
Dirinon (29460) - M. Guillaume BODENEZ
Dol-de-Bretagne (35120) - M. Denis RAPINEL
Domagné (35113) - M. Bernard RENOU
Domalain (35680) - M. Christian OLIVIER
Domloup (35410) - M. Jacky LECHÂBLE
Douarnenez (29100) - Mme Jocelyne POITEVIN
Dourdain (35450) - Mme Isabelle COURTIGNÉ
Drouges (35130) - Mme Patricia MARSOLLIER
Duault (22160) - M. Claude CALLONNEC
Eancé (35640) - M. Raymond SOULAS
Edern (29510) - M. Jean-Paul COZIEN
Elliant (29370) - M. René LE BARON
Elven (56250) - M. Gérard GICQUEL
Epiniac (35120) - Mme Sylvie RAMÉ-PRUNAUX
Erbrée (35500) - M. Michel ERRARD
Ercé-en-Lamée (35620) - Mme Isabelle BERTIN
Ercé-près-Liffré (35340) - M. Bertrand CHEVESTRIER
Erdeven (56410) - M. Dominique RIGUIDEL
Éréac (22250) - Mme Nicole DROBECQ
Ergué-Gabéric (29500) - M. Hervé HERRY
Erquy (22430) - M. Henri LABBÉ
Essé (35150) - M. Joseph GESLIN
Étel (56410) - M. Guy HERCEND
Étrelles (35370) - Mme Marie-Christine MORICE
Évellys (56500) - M. Gérard CORRIGNAN
Évran (22630) - M. Patrice GAUTIER
Évriguet (56490) - Mme Sophie COUTANT
Feins (35440) - M. Alain FOUGLÉ
Férel (56130) - M. Nicolas RIVALAN
Fleurigné (35133) - Mme Monique POMMEREUL
Forges de Lanouée (56120) - M. Jacques BIHOUEE
Forges-la-Forêt (35640) - M. Yves BOULET
Fouesnant (29170) - M. Roger LE GOFF
Fougères (35300) - M. Louis FEUVRIER
Fréhel (22240) - Mme Michèle MOISAN
Gaël (35290) - M. Denis LEVREL
Gahard (35490) - Mme Isabelle LAVASTRE
Garlan (29610) - M. Joseph IRRIEN
Gausson (22150) - Mme Arlette MICHEL
Gâvres (56680) - M. Dominique LE VOUËDEC
Gennes-sur-Seiche (35370) - M. Henri BÉGUIN
Gestel (56530) - M. Michel DAGORNE
Gévezé (35850) - M. Jean-Claude ROUAULT
Glomel (22110) - M. Thierry TROËL
Gomené (22230) - M. Mickaël LEVEAU
Gommenec'h (22290) - M. Alain HERVIOU
Gosné (35140) - M. Jean DUPIRE
Gouarec (22570) - M. Jérôme LEJART
Goudelin (22290) - M. Laurent LE FAUCHEUR
Gouesnach (29950) - M. Jean-Pierre MARC
Gouesnou (29850) - M. Stéphane ROUDAUT
Gouézec (29190) - Mme Cécile NAY
Goulien (29770) - M. Henri GOARDON
Goulven (29890) - M. Yves ILIOU
Gourhel (56800) - M. Kévin ARGENTIN
Gourin (56110) - M. Hervé LE FLOC'H
Gourlizon (29710) - Mme Emmanuelle RASSENEUR
Goven (35580) - M. Norbert SAULNIER
Grâce-Uzel (22460) - M. François HINDRÉ
Grâces (22200) - M. Yannick LE GOFF
Grand-Champ (56390) - M. Yves BLEUNVEN
Grand-Fougeray (35390) - Mme Nadine DRÉAN
Groix (56590) - M. Dominique YVON
Guégon (56120) - Mme Marie-Noëlle AMIOT
Guéhenno (56420) - Mme Nolwenn BAUCHE-GAVAUD
Gueltas (56920) - Mme Sylvette LE STRAT
Guémené-sur-Scorff (56160) - M. René LE MOULLEC
Guengat (29180) - M. David LE GOFF
Guénin (56150) - M. Anthony ONNO
Guenroc (22350) - M. Roger COSTARD
Guer (56380) - M. Jean-Luc BLÉHER
Guerlédan (22530) - M. Hervé LE LU
Guerlesquin (29650) - M. Eric CLOAREC
Guern (56310) - M. Joseph LE BOUËDEC
Guichen (35580) - M. Dominique DELAMARRE
Guiclan (29410) - M. Robert BODIGUEL
Guidel (56520) - M. Joël DANIEL
Guignen (35580) - Mme Evelyne LEFEUVRE
Guiler-sur-Goyen (29710) - M. Jérôme LE GOFF
Guilers (29820) - M. Pierre OGOR
Guillac (56800) - M. Stéphane ROUAULT
Guilliers (56490) - M. Joël LEMAZURIER
Guilligomarc'h (29300) - M. Alain FOLLIC
Guilvinec (29730) - M. Jean-Luc TANNEAU
Guimaëc (29620) - M. Pierre LE GOFF
Guimiliau (29400) - Mme Elisabeth GUILLERM
Guingamp (22200) - M. Philippe LE GOFF
Guipavas (29490) - M. Fabrice JACOB
Guipel (35440) - Mme Isabelle JOUCAN
Guipry-Messac (35480) - M. Thierry BEAUJOUAN
Guiscriff (56560) - Mme Renée COURTEL
Guissény (29880) - M. Raphaël RAPIN
Guitté (22350) - Mme Géraldine LUCAS
Gurunhuel (22390) - M. Paul ROLLAND
Hanvec (29460) - M. Yves CYRILLE
Hédé-Bazouges (35630) - M. Jean-Christophe BENIS
Helléan (56120) - Mme Maryvonne GUILLEMAUD
Hémonstoir (22600) - M. Benoît LARVOR
Hénanbihen (22550) - M. Jean-Michel LEBRET
Hénansal (22400) - Mme Sylvie HERVO
Hennebont (56700) - M. André HARTEREAU
Hénon (22150) - M. Thierry ANDRIEUX
Henvic (29670) - M. Christophe MICHEAU
Hillion (22120) - M. Mickaël COSSON
Hirel (35120) - M. Michel HARDOUIN
Hoedic (56170) - M. Jean-Luc CHIFFOLEAU
Hôpital-Camfrout (29460) - M. Jean-Jacques LEON
Huelgoat (29690) - M. Benoît MICHEL
Iffendic (35750) - M. Christophe MARTINS
Île-aux-Moines (56780) - M. Philippe LE BERIGOT
Île-d'Arz (56840) - M. Jean LOISEAU
Île-d'Houat (56170) - M. Philippe LE FUR
Île-de-Batz (29253) - M. Guy CABIOCH
Île-de-Bréhat (22870) - M. Olivier CARRÉ
Île-de-Sein (29990) - M. Didier FOUQUET
Île-Molène (29259) - M. Didier DELHALLE
Île-Tudy (29980) - M. Eric JOUSSEAUME
Illifaut (22230) - M. Dominique VIEL
Inguiniel (56240) - M. Jean-Louis LE MASLE
Inzinzac-Lochrist (56650) - Mme Armelle NICOLAS
Irodouër (35850) - M. Mickaël LE BOUQUIN
Irvillac (29460) - M. Jean, Noël LE GALL
Janzé (35150) - M. Hubert PARIS
Javené (35133) - M. Bernard DELAUNAY
Josselin (56120) - M. Nicolas JAGOUDET
Jugon-les-Lacs - Commune nouvelle (22270) - M. Eric MOISAN
Kerbors (22610) - M. Gildas LE BEVER
Kerfot (22500) - Mme Caroline SAMSON-RAOUL
Kerfourn (56920) - M. Joël MARIVAIN
Kergloff (29270) - M. Patrick URIEN
Kergrist (56300) - M. Christophe GUERREY
Kergrist-Moëlou (22110) - M. Alain CUPCIC
Kerien (22480) - M. Claude SALOMON
Kerlaz (29100) - Mme Marie-Thérèse HERNANDEZ
Kerlouan (29890) - M. Christian COLLIOU
Kermaria-Sulard (22450) - M. Pierre HOUSSAIS
Kermoroc'h (22140) - Mme Marie Yannick PRIGENT
Kernascléden (56540) - M. Christophe CARARIC
Kernilis (29260) - Mme Sandra ROUDAUT
Kernouës (29260) - M. Christophe BELE
Kerpert (22480) - M. Bruno TALOC
Kersaint-Plabennec (29860) - M. Patrice BOUCHER
Kervignac (56700) - Mme Élodie LE FLOCH
L'Hermitage (35590) - M. André CHOUAN
La Baussaine (35190) - M. Jérémy LOISEL
La Bazouge-du-Désert (35420) - M. Joseph BOIVENT
La Bosse-de-Bretagne (35320) - M. Jean-Charles HAMON
La Bouëxière (35340) - M. Stéphane PIQUET
La Bouillie (22240) - M. Pascal LEBRETON
La Boussac (35120) - Mme Christine FAUVEL
La Chapelle du Lou du Lac (35360) - M. Patrick HERVIOU
La Chapelle-aux-Filtzméens (35190) - M. Benoit VIART
La Chapelle-Blanche (22350) - Mme Sandrine DEUTSCHMANN
La Chapelle-Bouëxic (35330) - M. Roger MORAZIN
La Chapelle-Chaussée (35630) - M. Pascal PINAULT
La Chapelle-de-Brain (35660) - M. Yohann MORISOT
La Chapelle-des-Fougeretz (35520) - Mme Anne LE FLOCH
La Chapelle-Erbrée (35500) - M. Joël TRAVERS
La Chapelle-Janson (35133) - M. Alain FORÊT
La Chapelle-Neuve (22160) - M. Jean-Paul PRIGENT
La Chapelle-Neuve (56500) - Mme Anne SOREL
La Chapelle-Saint-Aubert (35140) - M. Christian GALLE
La Chapelle-Thouarault (35590) - Mme Régine ARMAND
La Chèze (22210) - Mme Marie-Gwénola HOLLEBECQ
La Couyère (35320) - Mme Jacqueline SOLLIER
La Croix-Helléan (56120) - M. Jean Yves JOSSE
La Dominelais (35390) - M. Jean-Éric BERTON
La Feuillée (29690) - M. Jean François DUMONTEIL
La Forest-Landerneau (29800) - M. David ROULLEAUX
La Forêt-Fouesnant (29940) - M. Daniel GOYAT
La Fresnais (35111) - M. Eric POUSSIN
La Gacilly (56200) - M. Jacques ROCHER
La Gouesnière (35350) - M. Joël HAMEL
La Grée-Saint-Laurent (56120) - M. André JOSSE
La Guerche-de-Bretagne (35130) - Mme Elisabeth GUIHENEUX
La Harmoye (22320) - M. Michel LE DUAULT
La Landec (22980) - M. Didier SAILLARD
La Malhoure (22640) - Mme Valérie MORFOUASSE
La Martyre (29800) - Mme Chantal SOUDON
La Méaugon (22440) - M. Jean-Marc LABBE
La Mézière (35520) - M. Pascal GORIAUX
La Motte (22600) - M. Henri FLAGEUL
La Noë-Blanche (35470) - M. Frédéric MARTIN
La Nouaye (35137) - Mme Fabienne BONDON
La Prénessaye (22210) - Mme Isabelle COROUGE
La Richardais (35780) - M. Pierre CONTIN
La Roche-Bernard (56130) - M. Bruno LE BORGNE
La Roche-Jaudy (22450) - M. Jean-Louis EVEN
La Roche-Maurice (29800) - M. Lénaïc BLANDIN
La Selle-en-Luitré (35133) - M. Denis CHOPIN
La Selle-Guerchaise (35130) - M. Ludovic LE SQUER
La Trinité-Porhoët (56490) - M. Michel PHILIPPE
La Trinité-sur-Mer (56470) - M. Yves NORMAND
La Trinité-Surzur (56190) - M. Vincent ROSSI
La Vicomté-sur-Rance (22690) - M. Alain BROMBIN
La Ville-ès-Nonais (35430) - M. Jean-Malo CORNÉE
La Vraie-Croix (56250) - M. Pascal GUIBLIN
Laignelet (35133) - M. André PHILIPOT
Laillé (35890) - Mme Françoise LOUAPRE
Lalleu (35320) - M. Thierry LASSALLE
Lamballe-Armor (22400) - M. Philippe HERCOUËT
Lampaul-Guimiliau (29400) - M. Jean-Yves POSTEC
Lampaul-Plouarzel (29810) - M. Michel JOURDEN
Lampaul-Ploudalmézeau (29830) - Mme Anne APPRIOUAL
Lanarvily (29260) - M. Xavier FRANQUES
Lancieux (22770) - Mme Delphine BRIAND
Landaul (56690) - Mme Dominique OLLIVIER-FRANKEL
Landavran (35450) - Mme Danielle RESONET
Landéan (35133) - M. Franck ESNAULT
Landebaëron (22140) - M. Sébastien TONDEREAU
Landébia (22130) - M. Patrick DURAND
Landéda (29870) - Mme Christine CHEVALIER
Landéhen (22400) - Mme Nathalie TRAVERT-LE ROUX
Landeleau (29530) - M. Yvon COQUIL
Landerneau (29800) - M. Patrick LECLERC
Landévant (56690) - M. Pascal LE CALVE
Landévennec (29560) - M. Roger LARS
Landivisiau (29400) - Mme Laurence CLAISSE
Landrévarzec (29510) - M. Paul BOEDEC
Landudal (29510) - M. Raymond MESSAGER
Landudec (29710) - M. Yves LE GUELLEC
Landujan (35360) - M. Serge HENRY
Landunvez (29840) - M. Christophe COLIN
Lanester (56600) - M. Gilles CARRERIC
Lanfains (22800) - M. Gérard MÉROT
Langan (35850) - M. Daniel YVANOFF
Langoat (22450) - M. Hervé DELISLE
Langoëlan (56160) - M. Jean LE MÉTAYER
Langolen (29510) - M. Jean-René CORNIC
Langon (35660) - M. Jean Yves COLLÉAUX
Langonnet (56630) - Mme Françoise GUILLERM
Langouet (35630) - M. Jean-Luc DUBOIS
Langrolay-sur-Rance (22490) - M. Jean-Paul GAINCHE
Languédias (22980) - M. Jérémy DAUPHIN
Languenan (22130) - M. Jean SALAÜN
Langueux (22360) - M. Richard HAAS
Languidic (56440) - M. Laurent DUVAL
Lanhouarneau (29430) - M. Eric PENNEC
Lanildut (29840) - M. Jean-Noël BRIANT
Lanleff (22290) - Mme Josette CONNAN
Lanloup (22580) - M. Yannick LE BARS
Lanmérin (22300) - M. Jean François SALIOU
Lanmeur (29620) - Mme Anne Catherine LUCAS
Lanmodez (22610) - Mme Lydie DOMANCICH
Lannéanou (29640) - Mme Sandrine GUEGUEN
Lannebert (22290) - M. Jean - Michel GEFFROY
Lannédern (29190) - Mme Pauline CARO
Lanneuffret (29400) - M. André SERGENT
Lannilis (29870) - M. Jean-François TREGUER
Lannion (22300) - M. Paul LE BIHAN
Lanrelas (22250) - M. Yves LEMOINE
Lanrigan (35270) - M. Sébastien DELABROISE
Lanrivain (22480) - M. Philippe LE JONCOUR
Lanrivoaré (29290) - Mme Pascale ANDRÉ
Lanrodec (22170) - M. Jean-Pierre LE GOUX
Lantic (22410) - M. Christian LE MAITRE
Lantillac (56120) - M. Michel BERTHO
Lanvallay (22100) - M. Bruno RICARD
Lanvaudan (56240) - Mme Dominique BEGHIN
Lanvellec (22420) - M. François PRIGENT
Lanvénégen (56320) - Mme Marie-José CARLAC
Lanvéoc (29160) - Mme Christine LASTENNET
Lanvollon (22290) - M. Arsène NICOLAZIC
Larmor-Baden (56870) - M. Denis BERTHOLOM
Larmor-Plage (56260) - M. Patrice VALTON
Larré (56230) - Mme Simone MALVILLE
Lassy (35580) - M. Didier LE CHÉNÉCHAL
Laurenan (22230) - M. Pascal ROUXEL
Lauzach (56190) - M. Patrice LE PENHUIZIC
Laz (29520) - Mme Annick BARRE
Le Bodéo (22320) - M. Michel JOUAN
Le Cambout (22210) - M. Jean-Noël LAGUEUX
Le Châtellier (35133) - M. Pierre SOURDIN
Le Cloître-Pleyben (29190) - Mme Dominique BILIRIT
Le Cloître-Saint-Thégonnec (29410) - M. Jean-René PERON
Le Conquet (29217) - M. Jean-Luc MILIN
Le Cours (56230) - M. Raymond HOUEIX
Le Croisty (56540) - M. Bruno LAVAREC
Le Crouais (35290) - M. Daniel CHICOINE
Le Drennec (29860) - Mme Monique LOAEC
Le Faou (29590) - M. Marc PASQUALINI
Le Faouët (22290) - M. Jacques TRICARD
Le Faouët (56320) - M. Christian FAIVRET
Le Ferré (35420) - M. Louis PAUTREL
Le Foeil (22800) - M. Pascal PRIDO
Le Folgoët (29260) - M. Pascal KERBOUL
Le Guerno (56190) - M. Gérard GUILLOTIN
Le Haut-Corlay (22320) - M. Jean-Pierre LE BIHAN
Le Hézo (56450) - M. Guy DERBOIS
Le Hinglé (22100) - M. Gérard BERHAULT
Le Juch (29100) - M. Patrick TANGUY
Le Leslay (22800) - M. Stéphane OLLIVIER
Le Loroux (35133) - M. Jean-Claude BRARD
Le Mené (22330) - M. Gérard DABOUDET
Le Merzer (22200) - Mme Laurence CORSON
Le Minihic-sur-Rance (35870) - Mme Sylvie SARDIN
Le Moustoir (22340) - M. Cédric LE MOROUX
Le Palais (56360) - M. Tibault GROLLEMUND
Le Pertre (35370) - M. Jean-Luc VEILLÉ
Le Petit-Fougeray (35320) - M. Christophe BRULLÉ
Le Quillio (22460) - M. Xavier HAMON
Le Quiou (22630) - M. Arnaud CARRE
Le Relecq-Kerhuon (29480) - M. Laurent PÉRON
Le Rheu (35650) - M. Mickaël BOULOUX
Le Saint (56110) - M. Jérôme REGNIER
Le Sel-de-Bretagne (35320) - M. Stéphane MORIN
Le Sourn (56300) - M. Jean-Jacques VIDELO
Le Theil-de-Bretagne (35240) - M. Benoît CLÉMENT
Le Tiercent (35460) - M. Christian HUBERT

Ablon (14600) - M. Xavier CANU
Aclou (27800) - M. Nicolas SEYS
Acon (27570) - Mme Frédérique SAVEL
Acquigny (27400) - M. Patrick COLLET
Agneaux (50180) - M. Alain SEVÊQUE
Agon-Coutainville (50230) - M. Christian DUTERTRE
Agy (14400) - M. Christophe POITEVIN
Aigleville (27120) - M. Patrick MÉNARD
Ailly (27600) - M. Frédéric ALLOT
Airel (50680) - M. Jean-Pierre BRANTHONNE
Aizier (27500) - M. Arnaud MAUPOINT
Alençon (61000) - M. Joaquim PUEYO
Alizay (27460) - M. Arnaud LEVITRE
Allouville-Bellefosse (76190) - M. Didier TERRIER
Almenêches (61570) - M. Paul VINET
Alvimare (76640) - M. Michel LEMERCIER
Amayé-sur-Orne (14210) - M. Sylvain COLINO
Amayé-sur-Seulles (14310) - M. Pascal COTARD
Ambenay (27250) - Mme Sylvie CORMIER
Ambrumesnil (76550) - M. Norbert LETELLIER
Amécourt (27140) - M. Arnaud DESCHARLES
Amfreville (14860) - M. Xavier MADELAINE
Amfreville-la-Mi-Voie (76920) - M. Hugo LANGLOIS
Amfreville-les-Champs (27380) - M. Joel CORDIER
Amfreville-les-Champs (76560) - M. Alain LEBOUC
Amfreville-Saint-Amand (27370) - M. Jérôme DÉBUS
Amfreville-sous-les-Monts (27380) - M. François VIGOR
Amfreville-sur-Iton (27400) - Mme Marie-Joëlle LENFANT
Amigny (50620) - M. Patrice GENEST
Anceaumeville (76710) - M. Jean-Marie LANGLOIS
Ancourt (76370) - M. Christophe LOUCHEL
Ancourteville-sur-Héricourt (76560) - Mme Magalie LEGRAS
Ancretiéville-Saint-Victor (76760) - M. Didier DECULTOT
Ancretteville-sur-Mer (76540) - M. Jean-Louis PANEL
Anctoville-sur-Boscq (50400) - M. François LEMOINE
Andé (27430) - M. Jean-Marc MOGLIA
Angerville (14430) - M. Gérard NAIMI
Angerville-Bailleul (76110) - Mme Huguette LESAUVAGE
Angerville-l'Orcher (76280) - M. Frédéric BASILLE
Angerville-la-Campagne (27930) - M. Guy DOSSANG
Angerville-la-Martel (76540) - M. Laurent VASSET
Angiens (76740) - M. Jean-Marie FERMENT
Anglesqueville-l'Esneval (76280) - M. Patrick LEFEBVRE
Anglesqueville-la-Bras-Long (76740) - M. Bruno NAZE
Anisy (14610) - M. Nicolas DELAHAYE
Annebault (14430) - Mme Chantal LENEVEU
Anneville-Ambourville (76480) - M. Eric LEFEBVRE
Anneville-en-Saire (50760) - M. Gérard PARENT
Anneville-sur-Scie (76590) - M. Sébastien BRUNNEVAL
Annouville-Vilmesnil (76110) - Mme Nadine MORISSE
Annoville (50660) - Mme Sabrina REGNAULT
Anquetierville (76490) - M. Didier FERON
Anvéville (76560) - M. Jean-Nicolas ROUSSEAU
Appenai-sous-Bellême (61130) - M. Daniel JEAN
Appeville (50500) - M. Michel LEBLANC
Appeville-Annebault (27290) - Mme Carole DE ANDRES
Ardouval (76680) - M. François SANSON
Arelaune-en-Seine (76940) - Mme Maryline MIRANDA TEODORO
Arganchy (14400) - M. Daniel AVOINE
Argences (14370) - M. Dominique DELIVET
Argentan (61200) - M. Frédéric LEVEILLÉ
Argueil (76780) - Mme Isabelle BREQUIGNY
Armentières-sur-Avre (27820) - M. Damien BRUNET
Arnières-sur-Iton (27180) - M. Alain COMONT
Arques-la-Bataille (76880) - Mme Maryline FOURNIER
Arromanches-les-Bains (14117) - M. Marcel BASTIDE
Asnelles (14960) - M. Alain SCRIBE
Asnières (27260) - Mme Emmanuelle VIQUESNEL
Asnières-en-Bessin (14710) - M. Patrick DESHAYES
Athis-Val de Rouvre (61100) - M. Alain LANGE
Aube (61270) - Mme Véronique HELLEUX
Aubéguimont (76390) - M. Jacky BAUDON
Aubermesnil-aux-Érables (76340) - M. Nicolas GALHAUT
Aubermesnil-Beaumais (76550) - Mme Isabelle DUBUFRESNIL
Auberville (14640) - M. Bertrand CHIROT
Auberville-la-Manuel (76450) - Mme Maryvonne Suzanne Blanche SCHILD
Auberville-la-Renault (76110) - M. Michel LEMESLE
Aubigny (14700) - M. Michel LECAPITAINE
Aubry-le-Panthou (61120) - M. Jean-Claude LAIGRE
Aubusson (61100) - M. Sylvain BOULANT
Aucey-la-Plaine (50170) - M. Alain BODIN
Audouville-la-Hubert (50480) - M. Dominique MESNIL
Audrieu (14250) - M. Frédéric LEVALLOIS
Auguaise (61270) - Mme Sylvie MOLERO
Aulnay-sur-Iton (27180) - Mme Danielle JEANNE
Aumale (76390) - Mme Virginie LUCOT AVRIL
Aumeville-Lestre (50630) - M. Bernard GOSSELIN
Aunay-les-Bois (61500) - M. Victor MARQUES
Aunou-le-Faucon (61200) - Mme Cécile DUPONT
Aunou-sur-Orne (61500) - Mme Laurence LUBRUN
Auppegard (76730) - M. Dominique LAPLACE
Aure sur Mer (14520) - M. Alain BAUDA
Aurseulles (14240) - M. Gérard LEGUAY
Autheuil-Authouillet (27490) - M. Denis NOËL
Authevernes (27420) - M. James BLOUIN
Authie (14280) - M. Olivier SIMAR
Authieux-Ratiéville (76690) - M. Serge VALLEE
Authou (27290) - M. Claude BEIGLE
Autigny (76740) - Mme Valérie MORSALINNE
Auvers (50500) - M. Yves POISSON
Auvillars (14340) - M. Sébastien MAHEUT
Auvilliers (76270) - M. Eric VAN DAMME
Auxais (50500) - M. Hubert GILLETTE
Auzebosc (76190) - M. Dominique MACE
Auzouville-l'Esneval (76760) - M. Nicolas GRAS
Auzouville-sur-Ry (76116) - Mme Annie JEGAT
Auzouville-sur-Saâne (76730) - M. Stéphane GRINDEL
Avenay (14210) - Mme Françoise PARIS
Avernes-Saint-Gourgon (61470) - M. Christophe BIGNON
Avesnes-en-Bray (76220) - Mme Françoise DESCHAMPS
Avesnes-en-Val (76630) - Mme Catherine FLAMAND
Aviron (27930) - Mme Sophie BERTIN
Avoine (61150) - M. Philippe GARNIER
Avranches (50300) - M. David NICOLAS
Avremesnil (76730) - M. Joseph MAUSSION
Avrilly (61700) - M. Christian PICARD
Azeville (50310) - M. Nicolas POISSON
Bacilly (50530) - M. Eric QUINTON
Bacquepuis (27930) - M. William HUREL
Bacqueville (27440) - M. Roger COLLETTE
Bacqueville-en-Caux (76730) - M. Etienne DELARUE
Bagnoles de l'Orne Normandie (61600) - M. Olivier PETITJEAN
Bailleul (61160) - M. Eric NOSS
Bailleul-la-Vallée (27260) - M. Patrick BUCAILLE
Bailleul-Neuville (76660) - Mme Céline CARNET
Baillolet (76660) - Mme Maryse LERMECHAIN
Bailly-en-Rivière (76630) - M. Serge GISSELÈRE
Bâlines (27130) - M. Max AUFFRET
Balleroy-sur-Drôme (14490) - M. Anthony BERCEAU
Banneville-la-Campagne (14940) - Mme Anne BAUGAS
Banville (14480) - Mme Nadine BACA
Banvou (61450) - M. Jean-Louis PELLERIN
Baons-le-Comte (76190) - M. Raphaël DIRAND
Barbery (14220) - M. Guy PISLARD
Barbeville (14400) - M. Christian VIEL
Barc (27170) - Mme Jocelyne HEURTAUX
Bardouville (76480) - M. Dominique ROUSSEAU
Barentin (76360) - M. Christophe BOUILLON
Barenton (50720) - M. Stéphane LELIÈVRE
Barfleur (50760) - M. Michel MAUGER
Barneville-Carteret (50270) - M. David LEGOUET
Barneville-la-Bertran (14600) - M. Jean-François BERNARD
Barneville-sur-Seine (27310) - M. José MAURICE
Baromesnil (76260) - M. Jérôme BLONDEL
Baron-sur-Odon (14210) - M. Georges LAIGNEL
Barou-en-Auge (14620) - M. Jean-Louis GALLET
Barquet (27170) - Mme Dominique MABIRE
Barville (27230) - M. Jean-Luc HIE
Barville (61170) - M. Bernard LECONTE
Basly (14610) - M. Yves GAUQUELIN
Basseneville (14670) - M. Patrice GERMAIN
Baubigny (50270) - M. Émile FEUILLY
Baudre (50000) - M. Daniel JORET
Baupte (50500) - M. Daniel THOMAS
Bavent (14860) - M. Jean-Luc GARNIER
Bayeux (14400) - M. Patrick GOMONT
Bazenville (14480) - M. Marcel DUBOIS
Bazincourt-sur-Epte (27140) - M. Hervé GLEZGO
Bazinval (76340) - M. Franck HOUZELLE
Bazoches-au-Houlme (61210) - Mme Alix DAUGER
Bazoches-sur-Hoëne (61560) - M. Jean LAMY
Bazoques (27230) - M. François JOURDAN
Beaubec-la-Rosière (76440) - M. Roger DÉCARNELLE
Beaubray (27190) - M. Denis CAVELIER
Beauchamps (50320) - M. Jacques CANUET
Beaucoudray (50420) - M. Michel DE BEAUCOUDREY
Beaufai (61270) - M. Dominique NETZER
Beauficel (50150) - Mme Martine HERBERT
Beauficel-en-Lyons (27480) - M. Yves PILLET
Beaufour-Druval (14340) - M. Jean-Pierre MERCHER
Beaulieu (61190) - M. Emmanuel LE SECQ
Beaumais (14620) - Mme Françoise LORION
Beaumesnil (14380) - M. Gilles PORQUET
Beaumont-en-Auge (14950) - M. Benoît LAVIEC
Beaumont-le-Hareng (76850) - Mme Béatrice FOURNEAUX
Beaumont-le-Roger (27170) - M. Jean-Pierre LE ROUX
Beaumontel (27170) - Mme Sylvie DESPRES
Beaurepaire (76280) - M. Carol GONDOUIN
Beaussault (76870) - M. Laurent FOURNIER
Beautot (76890) - M. Jean-François DUCLOS
Beauvain (61600) - M. Eugène CHATEL
Beauval-en-Caux (76890) - M. Eric DUJARDIN
Beauvoir (50170) - M. Alexis SANSON
Beauvoir-en-Lyons (76220) - M. Dominique RIMBERT
Bec-de-Mortagne (76110) - M. Pascal MABIRE
Belbeuf (76240) - M. Jean-Guy LECOUTEUX
Belfonds (61500) - M. Jean-Pierre ROLLAND
Belforêt-en-Perche (61130) - M. David BOULAY
Bellavilliers (61360) - M. Vincent LAVOISSIÈRE
Belle Vie en Auge (14270) - M. Gérard LOUIS
Bellême (61130) - M. Rémy TESSIER
Bellencombre (76680) - M. Thierry PREVOST
Bellengreville (14370) - M. Dominique PIAT
Bellengreville (76630) - M. Bruno GENDRON
Belleville-en-Caux (76890) - M. Denis GUILLEBERT
Bellou-en-Houlme (61220) - M. Jean-Marie GAUDIN
Bellou-le-Trichard (61130) - M. Jean-Pierre DESHAYES
Belmesnil (76590) - M. Guy LE VERDIER
Belval (50210) - M. Serge COURT
Bémécourt (27160) - M. Raymond CORNET
Bénarville (76110) - Mme Isabelle GEULIN
Benerville-sur-Mer (14910) - M. Jacques MARIE
Bénesville (76560) - M. Xavier CAVELAN
Benoîtville (50340) - M. Daniel GANCEL
Bénouville (14970) - Mme Clémentine LE MARREC
Bénouville (76790) - M. Jean-Pierre LEDUC
Bény-sur-Mer (14440) - M. Hubert DELALANDE
Berd'huis (61340) - Mme Brigitte LUYPAERT
Bérengeville-la-Campagne (27110) - M. Patrick LHERMEROULT
Bérigny (50810) - M. Denis LECLUZE
Berjou (61430) - M. Didier VIECELI
Bernay (27300) - Mme Marie-Lyne VAGNER
Bernesq (14710) - M. Gérard D'ANDIGNE
Bernienville (27180) - M. Christian DUCLOS
Bernières (76210) - M. Xavier LEVEE
Bernières-d'Ailly (14170) - Mme Marie-Anne HINARD
Bernières-sur-Mer (14990) - M. Thomas DUPONT FEDERICI
Bernouville (27660) - M. Christian LANGLET
Bertheauville (76450) - Mme Véronique IZABELLE
Berthouville (27800) - Mme Marie-Françoise LECLERC
Bertreville (76450) - Mme Sophie MAUBANC
Bertreville-Saint-Ouen (76590) - Mme Thérèse CALAIS
Bertrimont (76890) - M. Jean-Luc CORNIERE
Berville-en-Caux (76560) - M. François-Marie LEGER
Berville-la-Campagne (27170) - M. Gérard LELOUP
Berville-sur-Mer (27210) - Mme Pascale DRIFFORT
Berville-sur-Seine (76480) - M. Pascal PONTY
Beslon (50800) - M. Léon DOLLEY
Besneville (50390) - M. Michel LAFOSSE
Beuvillers (14100) - M. Didier MAUDUIT
Beuvrigny (50420) - Mme Morgane BUISSON
Beuvron-en-Auge (14430) - M. Jérôme BANSARD
Beuzeville (27210) - M. Joël COLSON
